timeOpen,timeClose,timeHigh,timeLow,name,open,high,low,close,volume,marketCap,timestamp
2024-06-18T00:00:00.000Z,2024-06-18T23:59:59.999Z,2024-06-18T00:00:00.000Z,2024-06-18T10:28:00.000Z,2781,0.46831089,0.46831089,0.410693117,0.420462575,2074543.37,207818770.1,2024-06-18T23:59:59.999Z
2024-06-17T00:00:00.000Z,2024-06-17T23:59:59.999Z,2024-06-17T00:55:00.000Z,2024-06-17T23:12:00.000Z,2781,0.51994331,0.520622504,0.467715187,0.468350336,1233028.79,231472023.2,2024-06-17T23:59:59.999Z
2024-06-16T00:00:00.000Z,2024-06-16T23:59:59.999Z,2024-06-16T08:30:00.000Z,2024-06-16T21:14:00.000Z,2781,0.528280767,0.530319344,0.51921711,0.520004514,358758.09,256959263.9,2024-06-16T23:59:59.999Z
2024-06-15T00:00:00.000Z,2024-06-15T23:59:59.999Z,2024-06-15T00:42:00.000Z,2024-06-15T21:00:00.000Z,2781,0.540568235,0.541292232,0.526944255,0.528243345,481981.21,261000331.4,2024-06-15T23:59:59.999Z
2024-06-14T00:00:00.000Z,2024-06-14T23:59:59.999Z,2024-06-14T13:47:00.000Z,2024-06-14T19:57:00.000Z,2781,0.54996112,0.567797844,0.536403304,0.540573526,1152374.66,267070523.0,2024-06-14T23:59:59.999Z
2024-06-13T00:00:00.000Z,2024-06-13T23:59:59.999Z,2024-06-13T00:13:00.000Z,2024-06-13T11:34:00.000Z,2781,0.575360413,0.577040827,0.546308981,0.549980746,1226689.18,271690597.5,2024-06-13T23:59:59.999Z
2024-06-12T00:00:00.000Z,2024-06-12T23:59:59.999Z,2024-06-12T15:33:00.000Z,2024-06-12T08:08:00.000Z,2781,0.557183343,0.582129708,0.541975761,0.575320096,1804517.88,286133999.1,2024-06-12T23:59:59.999Z
2024-06-11T00:00:00.000Z,2024-06-11T23:59:59.999Z,2024-06-11T00:24:00.000Z,2024-06-11T21:37:00.000Z,2781,0.582218925,0.585242057,0.549086596,0.55723905,1440496.16,275170536.6,2024-06-11T23:59:59.999Z
2024-06-10T00:00:00.000Z,2024-06-10T23:59:59.999Z,2024-06-10T00:20:00.000Z,2024-06-10T08:49:00.000Z,2781,0.621642905,0.62276895,0.574645478,0.582194631,1367114.29,287423687.5,2024-06-10T23:59:59.999Z
2024-06-09T00:00:00.000Z,2024-06-09T23:59:59.999Z,2024-06-09T21:07:00.000Z,2024-06-09T11:11:00.000Z,2781,0.599792233,0.624939951,0.587675217,0.621650216,1027128.21,306870579.1,2024-06-09T23:59:59.999Z
2024-06-08T00:00:00.000Z,2024-06-08T23:59:59.999Z,2024-06-08T04:15:00.000Z,2024-06-08T23:59:00.000Z,2781,0.627948992,0.631571228,0.599701942,0.599701942,956384.8,296725969.8,2024-06-08T23:59:59.999Z
2024-06-07T00:00:00.000Z,2024-06-07T23:59:59.999Z,2024-06-07T09:16:00.000Z,2024-06-07T23:39:00.000Z,2781,0.682030315,0.683465335,0.627852181,0.628003838,1914929.19,310699445.2,2024-06-07T23:59:59.999Z
2024-06-06T00:00:00.000Z,2024-06-06T23:59:59.999Z,2024-06-06T11:36:00.000Z,2024-06-06T08:59:00.000Z,2781,0.66875881,0.70049886,0.658651341,0.682033844,2354239.08,337401917.2,2024-06-06T23:59:59.999Z
2024-06-05T00:00:00.000Z,2024-06-05T23:59:59.999Z,2024-06-05T07:00:00.000Z,2024-06-05T17:24:00.000Z,2781,0.675808065,0.68616092,0.653205007,0.66875881,1821617.09,330747423.1,2024-06-05T23:59:59.999Z
2024-06-04T00:00:00.000Z,2024-06-04T23:59:59.999Z,2024-06-04T22:33:00.000Z,2024-06-04T08:04:00.000Z,2781,0.67130602,0.684676517,0.651084114,0.675808065,2444155.8,334199049.8,2024-06-04T23:59:59.999Z
2024-06-03T00:00:00.000Z,2024-06-03T23:59:59.999Z,2024-06-03T09:30:00.000Z,2024-06-03T23:51:00.000Z,2781,0.678832875,0.70442383,0.670565319,0.67130602,3413814.93,332115669.7,2024-06-03T23:59:59.999Z
2024-06-02T00:00:00.000Z,2024-06-02T23:59:59.999Z,2024-06-02T12:16:00.000Z,2024-06-02T23:06:00.000Z,2781,0.679340122,0.716449671,0.670765737,0.678829288,2881933.69,335855136.1,2024-06-02T23:59:59.999Z
2024-06-01T00:00:00.000Z,2024-06-01T23:59:59.999Z,2024-06-01T05:05:00.000Z,2024-06-01T13:09:00.000Z,2781,0.674617699,0.680342913,0.657825884,0.679337591,1704879.49,336076341.5,2024-06-01T23:59:59.999Z
2024-05-31T00:00:00.000Z,2024-05-31T23:59:59.999Z,2024-05-31T13:10:00.000Z,2024-05-31T23:37:00.000Z,2781,0.680595075,0.688933509,0.672128122,0.674617699,2348136.16,333701727.4,2024-05-31T23:59:59.999Z
2024-05-30T00:00:00.000Z,2024-05-30T23:59:59.999Z,2024-05-30T11:37:00.000Z,2024-05-30T08:35:00.000Z,2781,0.696519656,0.701118172,0.676023211,0.680595075,3000293.04,336625896.0,2024-05-30T23:59:59.999Z
2024-05-29T00:00:00.000Z,2024-05-29T23:59:59.999Z,2024-05-29T06:25:00.000Z,2024-05-29T22:24:00.000Z,2781,0.702457795,0.72010327,0.693718624,0.696519003,2373834.46,344475459.1,2024-05-29T23:59:59.999Z
2024-05-28T00:00:00.000Z,2024-05-28T23:59:59.999Z,2024-05-28T12:43:00.000Z,2024-05-28T05:22:00.000Z,2781,0.710554877,0.724563378,0.688971931,0.702457795,1998886.96,347358024.3,2024-05-28T23:59:59.999Z
2024-05-27T00:00:00.000Z,2024-05-27T23:59:59.999Z,2024-05-27T23:36:00.000Z,2024-05-27T12:02:00.000Z,2781,0.699163428,0.714199855,0.686995579,0.710541075,1695959.25,351297904.3,2024-05-27T23:59:59.999Z
2024-05-26T00:00:00.000Z,2024-05-26T23:59:59.999Z,2024-05-26T16:18:00.000Z,2024-05-26T06:51:00.000Z,2781,0.697974064,0.710386439,0.682993566,0.699163428,1697774.13,345637261.8,2024-05-26T23:59:59.999Z
2024-05-25T00:00:00.000Z,2024-05-25T23:59:59.999Z,2024-05-25T17:27:00.000Z,2024-05-25T01:09:00.000Z,2781,0.688603065,0.713784711,0.684200411,0.697974064,2030410.35,345015189.7,2024-05-25T23:59:59.999Z
2024-05-24T00:00:00.000Z,2024-05-24T23:59:59.999Z,2024-05-24T02:07:00.000Z,2024-05-24T08:37:00.000Z,2781,0.708191732,0.759198236,0.665408323,0.688601007,3344426.91,340348189.3,2024-05-24T23:59:59.999Z
2024-05-23T00:00:00.000Z,2024-05-23T23:59:59.999Z,2024-05-23T08:29:00.000Z,2024-05-23T19:16:00.000Z,2781,0.703701626,0.738635364,0.689576346,0.708191732,1842714.97,350005396.6,2024-05-23T23:59:59.999Z
2024-05-22T00:00:00.000Z,2024-05-22T23:59:59.999Z,2024-05-22T01:13:00.000Z,2024-05-22T12:52:00.000Z,2781,0.731290644,0.741784677,0.691948092,0.703701626,1653345.73,347756180.1,2024-05-22T23:59:59.999Z
2024-05-21T00:00:00.000Z,2024-05-21T23:59:59.999Z,2024-05-21T00:57:00.000Z,2024-05-21T19:52:00.000Z,2781,0.75492201,0.762063734,0.697585961,0.7312898,2021774.35,361347006.4,2024-05-21T23:59:59.999Z
2024-05-20T00:00:00.000Z,2024-05-20T23:59:59.999Z,2024-05-20T23:57:00.000Z,2024-05-20T02:35:00.000Z,2781,0.707077108,0.755109571,0.696350781,0.754973889,1959905.22,373006747.5,2024-05-20T23:59:59.999Z
2024-05-19T00:00:00.000Z,2024-05-19T23:59:59.999Z,2024-05-19T07:22:00.000Z,2024-05-19T20:53:00.000Z,2781,0.724751567,0.733646825,0.703922058,0.707077108,1067757.35,349389776.2,2024-05-19T23:59:59.999Z
2024-05-18T00:00:00.000Z,2024-05-18T23:59:59.999Z,2024-05-18T04:48:00.000Z,2024-05-18T23:47:00.000Z,2781,0.750475896,0.78203521,0.72381284,0.724746109,1479289.23,358078764.7,2024-05-18T23:59:59.999Z
2024-05-17T00:00:00.000Z,2024-05-17T23:59:59.999Z,2024-05-17T16:28:00.000Z,2024-05-17T00:03:00.000Z,2781,0.689936714,0.750976644,0.689819072,0.750475896,1506198.2,370757499.7,2024-05-17T23:59:59.999Z
2024-05-16T00:00:00.000Z,2024-05-16T23:59:59.999Z,2024-05-16T00:06:00.000Z,2024-05-16T19:32:00.000Z,2781,0.724811976,0.724978171,0.68280498,0.689936714,1240056.0,340813306.9,2024-05-16T23:59:59.999Z
2024-05-15T00:00:00.000Z,2024-05-15T23:59:59.999Z,2024-05-15T23:51:00.000Z,2024-05-15T09:23:00.000Z,2781,0.680191487,0.72501503,0.661919422,0.724770489,1874642.57,358001220.3,2024-05-15T23:59:59.999Z
2024-05-14T00:00:00.000Z,2024-05-14T23:59:59.999Z,2024-05-14T12:59:00.000Z,2024-05-14T09:04:00.000Z,2781,0.674327125,0.702004628,0.661092274,0.680191487,1433570.07,335834077.2,2024-05-14T23:59:59.999Z
2024-05-13T00:00:00.000Z,2024-05-13T23:59:59.999Z,2024-05-13T10:24:00.000Z,2024-05-13T18:37:00.000Z,2781,0.676956789,0.698166793,0.653335964,0.674327125,1498889.53,332928854.2,2024-05-13T23:59:59.999Z
2024-05-12T00:00:00.000Z,2024-05-12T23:59:59.999Z,2024-05-12T12:17:00.000Z,2024-05-12T06:29:00.000Z,2781,0.677946935,0.702667958,0.666293557,0.676956789,1117324.53,334187372.3,2024-05-12T23:59:59.999Z
2024-05-11T00:00:00.000Z,2024-05-11T23:59:59.999Z,2024-05-11T08:45:00.000Z,2024-05-11T04:03:00.000Z,2781,0.651413721,0.681913675,0.651216572,0.677946935,1427843.55,334647274.7,2024-05-11T23:59:59.999Z
2024-05-10T00:00:00.000Z,2024-05-10T23:59:59.999Z,2024-05-10T07:47:00.000Z,2024-05-10T23:07:00.000Z,2781,0.6741869,0.726251414,0.650255947,0.651413721,1719133.73,321519230.2,2024-05-10T23:59:59.999Z
2024-05-09T00:00:00.000Z,2024-05-09T23:59:59.999Z,2024-05-09T23:13:00.000Z,2024-05-09T13:46:00.000Z,2781,0.661117821,0.677188304,0.649799083,0.674175938,946382.82,332182057.8,2024-05-09T23:59:59.999Z
2024-05-08T00:00:00.000Z,2024-05-08T23:59:59.999Z,2024-05-08T01:19:00.000Z,2024-05-08T23:45:00.000Z,2781,0.697971104,0.698672419,0.660915617,0.661117821,1062423.6,325710101.2,2024-05-08T23:59:59.999Z
2024-05-07T00:00:00.000Z,2024-05-07T23:59:59.999Z,2024-05-07T15:09:00.000Z,2024-05-07T03:35:00.000Z,2781,0.690275186,0.714866929,0.689403531,0.697971104,1076694.62,343731853.9,2024-05-07T23:59:59.999Z
2024-05-06T00:00:00.000Z,2024-05-06T23:59:59.999Z,2024-05-06T10:05:00.000Z,2024-05-06T23:59:00.000Z,2781,0.696030886,0.76395353,0.690275186,0.690275186,2086911.72,339908363.9,2024-05-06T23:59:59.999Z
2024-05-05T00:00:00.000Z,2024-05-05T23:59:59.999Z,2024-05-05T18:19:00.000Z,2024-05-05T06:33:00.000Z,2781,0.688801412,0.701144972,0.674304651,0.696032489,1293631.37,342708279.0,2024-05-05T23:59:59.999Z
2024-05-04T00:00:00.000Z,2024-05-04T23:59:59.999Z,2024-05-04T01:46:00.000Z,2024-05-04T23:55:00.000Z,2781,0.704854159,0.709822893,0.688407408,0.688801412,1314310.36,339120443.1,2024-05-04T23:59:59.999Z
2024-05-03T00:00:00.000Z,2024-05-03T23:59:59.999Z,2024-05-03T22:50:00.000Z,2024-05-03T10:53:00.000Z,2781,0.680125981,0.705520886,0.675961376,0.704865181,1868066.18,346989171.4,2024-05-03T23:59:59.999Z
2024-05-02T00:00:00.000Z,2024-05-02T23:59:59.999Z,2024-05-02T19:37:00.000Z,2024-05-02T01:41:00.000Z,2781,0.660441776,0.702843956,0.630107545,0.680125981,2130603.82,334688859.3,2024-05-02T23:59:59.999Z
2024-05-01T00:00:00.000Z,2024-05-01T23:59:59.999Z,2024-05-01T23:59:00.000Z,2024-05-01T08:48:00.000Z,2781,0.63284432,0.660441776,0.591734616,0.660441776,2080677.84,324972779.1,2024-05-01T23:59:59.999Z
2024-04-30T00:00:00.000Z,2024-04-30T23:59:59.999Z,2024-04-30T03:49:00.000Z,2024-04-30T12:34:00.000Z,2781,0.65638257,0.664639849,0.606636543,0.63284432,1680358.84,311362432.5,2024-04-30T23:59:59.999Z
2024-04-29T00:00:00.000Z,2024-04-29T23:59:59.999Z,2024-04-29T23:39:00.000Z,2024-04-29T11:02:00.000Z,2781,0.653653427,0.661325425,0.640238448,0.656378295,1373747.55,322913721.8,2024-04-29T23:59:59.999Z
2024-04-28T00:00:00.000Z,2024-04-28T23:59:59.999Z,2024-04-28T03:20:00.000Z,2024-04-28T23:59:00.000Z,2781,0.680367324,0.686238707,0.653179335,0.653653427,1399028.78,321505790.1,2024-04-28T23:59:59.999Z
2024-04-27T00:00:00.000Z,2024-04-27T23:59:59.999Z,2024-04-27T14:32:00.000Z,2024-04-27T02:21:00.000Z,2781,0.677484995,0.686533515,0.66794152,0.680367324,1277073.28,334620204.6,2024-04-27T23:59:59.999Z
2024-04-26T00:00:00.000Z,2024-04-26T23:59:59.999Z,2024-04-26T09:30:00.000Z,2024-04-26T22:56:00.000Z,2781,0.689994955,0.691382737,0.675717048,0.677484995,1222373.85,333114877.5,2024-04-26T23:59:59.999Z
2024-04-25T00:00:00.000Z,2024-04-25T23:59:59.999Z,2024-04-25T01:04:00.000Z,2024-04-25T13:12:00.000Z,2781,0.709061013,0.718233138,0.679355577,0.689994955,1986189.37,339248096.5,2024-04-25T23:59:59.999Z
2024-04-24T00:00:00.000Z,2024-04-24T23:59:59.999Z,2024-04-24T04:49:00.000Z,2024-04-24T23:39:00.000Z,2781,0.752236159,0.767127202,0.705994724,0.709036141,2721765.99,348587005.4,2024-04-24T23:59:59.999Z
2024-04-23T00:00:00.000Z,2024-04-23T23:59:59.999Z,2024-04-23T16:24:00.000Z,2024-04-23T00:09:00.000Z,2781,0.73482798,0.794646735,0.733334028,0.752236159,3498919.16,369768936.1,2024-04-23T23:59:59.999Z
2024-04-22T00:00:00.000Z,2024-04-22T23:59:59.999Z,2024-04-22T09:37:00.000Z,2024-04-22T22:54:00.000Z,2781,0.736299991,0.770113853,0.727828142,0.73482798,2598262.05,361176053.0,2024-04-22T23:59:59.999Z
2024-04-21T00:00:00.000Z,2024-04-21T23:59:59.999Z,2024-04-21T03:09:00.000Z,2024-04-21T23:48:00.000Z,2781,0.773252492,0.791592713,0.73406951,0.736299991,1811511.4,361762515.7,2024-04-21T23:59:59.999Z
2024-04-20T00:00:00.000Z,2024-04-20T23:59:59.999Z,2024-04-20T18:14:00.000Z,2024-04-20T00:02:00.000Z,2781,0.734173254,0.781039505,0.734162572,0.773252492,1847566.04,379887822.1,2024-04-20T23:59:59.999Z
2024-04-19T00:00:00.000Z,2024-04-19T23:59:59.999Z,2024-04-19T01:24:00.000Z,2024-04-19T03:08:00.000Z,2781,0.770854052,0.78469454,0.702483032,0.734173254,2587283.05,360654392.1,2024-04-19T23:59:59.999Z
2024-04-18T00:00:00.000Z,2024-04-18T23:59:59.999Z,2024-04-18T15:39:00.000Z,2024-04-18T00:38:00.000Z,2781,0.683788463,0.810337478,0.671844935,0.770854052,2733579.31,378627998.3,2024-04-18T23:59:59.999Z
2024-04-17T00:00:00.000Z,2024-04-17T23:59:59.999Z,2024-04-17T11:05:00.000Z,2024-04-17T16:48:00.000Z,2781,0.706701157,0.834608638,0.677744494,0.683780338,3068546.98,335829217.8,2024-04-17T23:59:59.999Z
2024-04-16T00:00:00.000Z,2024-04-16T23:59:59.999Z,2024-04-16T01:40:00.000Z,2024-04-16T10:40:00.000Z,2781,0.720825329,0.730695297,0.688868271,0.706701157,1606276.26,347046222.1,2024-04-16T23:59:59.999Z
2024-04-15T00:00:00.000Z,2024-04-15T23:59:59.999Z,2024-04-15T08:04:00.000Z,2024-04-15T19:10:00.000Z,2781,0.827098832,0.837019774,0.696510997,0.720825329,2455704.23,353961412.6,2024-04-15T23:59:59.999Z
2024-04-14T00:00:00.000Z,2024-04-14T23:59:59.999Z,2024-04-14T23:58:00.000Z,2024-04-14T03:07:00.000Z,2781,0.703763528,0.828004236,0.654153794,0.827098832,2832097.99,406092838.8,2024-04-14T23:59:59.999Z
2024-04-13T00:00:00.000Z,2024-04-13T23:59:59.999Z,2024-04-13T12:11:00.000Z,2024-04-13T21:31:00.000Z,2781,0.72502069,0.777837908,0.599042745,0.703763528,3467848.79,345510950.2,2024-04-13T23:59:59.999Z
2024-04-12T00:00:00.000Z,2024-04-12T23:59:59.999Z,2024-04-12T07:55:00.000Z,2024-04-12T18:59:00.000Z,2781,0.836928228,0.850717982,0.709964881,0.724934885,3286543.85,355903529.3,2024-04-12T23:59:59.999Z
2024-04-11T00:00:00.000Z,2024-04-11T23:59:59.999Z,2024-04-11T01:46:00.000Z,2024-04-11T14:38:00.000Z,2781,0.848161926,0.867425875,0.805453661,0.836928228,1461473.87,410808915.4,2024-04-11T23:59:59.999Z
2024-04-10T00:00:00.000Z,2024-04-10T23:59:59.999Z,2024-04-10T22:28:00.000Z,2024-04-10T04:30:00.000Z,2781,0.839738383,0.873763631,0.780454121,0.848161926,1868390.2,416281717.7,2024-04-10T23:59:59.999Z
2024-04-09T00:00:00.000Z,2024-04-09T23:59:59.999Z,2024-04-09T03:34:00.000Z,2024-04-09T22:39:00.000Z,2781,0.910749447,0.918123874,0.796810979,0.839738383,2303789.74,412099040.0,2024-04-09T23:59:59.999Z
2024-04-08T00:00:00.000Z,2024-04-08T23:59:59.999Z,2024-04-08T08:06:00.000Z,2024-04-08T21:38:00.000Z,2781,0.938492773,0.971045705,0.870213376,0.910749447,2927513.85,446906614.5,2024-04-08T23:59:59.999Z
2024-04-07T00:00:00.000Z,2024-04-07T23:59:59.999Z,2024-04-07T22:31:00.000Z,2024-04-07T07:50:00.000Z,2781,0.924626457,0.948237464,0.896829811,0.938492773,1448252.0,458961806.5,2024-04-07T23:59:59.999Z
2024-04-06T00:00:00.000Z,2024-04-06T23:59:59.999Z,2024-04-06T05:36:00.000Z,2024-04-06T23:13:00.000Z,2781,0.954360244,0.973468172,0.904684009,0.924626457,2062460.89,452133056.9,2024-04-06T23:59:59.999Z
2024-04-05T00:00:00.000Z,2024-04-05T23:59:59.999Z,2024-04-05T00:07:00.000Z,2024-04-05T14:06:00.000Z,2781,0.947840914,0.958737427,0.904297872,0.954360244,2563157.07,466629119.1,2024-04-05T23:59:59.999Z
2024-04-04T00:00:00.000Z,2024-04-04T23:59:59.999Z,2024-04-04T19:14:00.000Z,2024-04-04T04:19:00.000Z,2781,0.938118353,1.005564533,0.900455133,0.947840914,4036673.72,463326257.1,2024-04-04T23:59:59.999Z
2024-04-03T00:00:00.000Z,2024-04-03T23:59:59.999Z,2024-04-03T03:40:00.000Z,2024-04-03T21:26:00.000Z,2781,0.953310935,1.040560514,0.915259037,0.938118353,5139938.08,458480650.0,2024-04-03T23:59:59.999Z
2024-04-02T00:00:00.000Z,2024-04-02T23:59:59.999Z,2024-04-02T00:00:00.000Z,2024-04-02T14:38:00.000Z,2781,1.021974855,1.021986958,0.905991193,0.953310935,7473426.22,465877778.3,2024-04-02T23:59:59.999Z
2024-04-01T00:00:00.000Z,2024-04-01T23:59:59.999Z,2024-04-01T00:12:00.000Z,2024-04-01T12:00:00.000Z,2781,1.061492461,1.088020285,0.960413438,1.021974855,6798638.25,499342950.1,2024-04-01T23:59:59.999Z
2024-03-31T00:00:00.000Z,2024-03-31T23:59:59.999Z,2024-03-31T14:43:00.000Z,2024-03-31T14:21:00.000Z,2781,1.032308926,1.062645026,0.990780062,1.061492461,6232395.25,518545844.9,2024-03-31T23:59:59.999Z
2024-03-30T00:00:00.000Z,2024-03-30T23:59:59.999Z,2024-03-30T14:46:00.000Z,2024-03-30T01:17:00.000Z,2781,0.947920657,1.059659996,0.914120399,1.032308926,8084427.93,504163156.4,2024-03-30T23:59:59.999Z
2024-03-29T00:00:00.000Z,2024-03-29T23:59:59.999Z,2024-03-29T07:25:00.000Z,2024-03-29T17:02:00.000Z,2781,0.982679226,1.028743487,0.913252295,0.947920657,7203368.2,462909774.6,2024-03-29T23:59:59.999Z
2024-03-28T00:00:00.000Z,2024-03-28T23:59:59.999Z,2024-03-28T07:38:00.000Z,2024-03-28T21:46:00.000Z,2781,0.992020111,1.074170156,0.956243152,0.982679226,9995003.14,479610731.3,2024-03-28T23:59:59.999Z
2024-03-27T00:00:00.000Z,2024-03-27T23:59:59.999Z,2024-03-27T08:13:00.000Z,2024-03-27T00:37:00.000Z,2781,0.936898982,1.146328092,0.90685297,0.992020111,18518095.29,484029580.3,2024-03-27T23:59:59.999Z
2024-03-26T00:00:00.000Z,2024-03-26T23:59:59.999Z,2024-03-26T02:04:00.000Z,2024-03-26T19:02:00.000Z,2781,1.014261498,1.024686181,0.885806208,0.936898982,12876876.33,457612402.1,2024-03-26T23:59:59.999Z
2024-03-25T00:00:00.000Z,2024-03-25T23:59:59.999Z,2024-03-25T05:22:00.000Z,2024-03-25T02:00:00.000Z,2781,0.986533321,1.103516798,0.957755224,1.014261498,10569423.53,495154902.0,2024-03-25T23:59:59.999Z
2024-03-24T00:00:00.000Z,2024-03-24T23:59:59.999Z,2024-03-24T22:57:00.000Z,2024-03-24T05:50:00.000Z,2781,0.880249664,1.027553833,0.850093597,0.986660105,8742258.88,480885988.1,2024-03-24T23:59:59.999Z
2024-03-23T00:00:00.000Z,2024-03-23T23:59:59.999Z,2024-03-23T07:59:00.000Z,2024-03-23T03:52:00.000Z,2781,0.8831886,0.955439113,0.871053891,0.880249664,5481530.35,429033209.2,2024-03-23T23:59:59.999Z
2024-03-22T00:00:00.000Z,2024-03-22T23:59:59.999Z,2024-03-22T09:29:00.000Z,2024-03-22T22:28:00.000Z,2781,0.995266033,1.108607282,0.865023739,0.8831886,11273259.93,430415517.1,2024-03-22T23:59:59.999Z
2024-03-21T00:00:00.000Z,2024-03-21T23:59:59.999Z,2024-03-21T23:28:00.000Z,2024-03-21T00:18:00.000Z,2781,0.780261593,1.073822911,0.764092079,0.995266484,13780030.58,468882464.0,2024-03-21T23:59:59.999Z
2024-03-20T00:00:00.000Z,2024-03-20T23:59:59.999Z,2024-03-20T23:30:00.000Z,2024-03-20T05:38:00.000Z,2781,0.603642093,0.782396856,0.595010037,0.780261593,4810360.1,367197586.7,2024-03-20T23:59:59.999Z
2024-03-19T00:00:00.000Z,2024-03-19T23:59:59.999Z,2024-03-19T21:22:00.000Z,2024-03-19T09:18:00.000Z,2781,0.631613355,0.658033501,0.568551291,0.603642093,2025456.95,284002105.4,2024-03-19T23:59:59.999Z
2024-03-18T00:00:00.000Z,2024-03-18T23:59:59.999Z,2024-03-18T00:00:00.000Z,2024-03-18T22:59:00.000Z,2781,0.674198231,0.67428916,0.628162887,0.631613355,1586801.32,297063309.7,2024-03-18T23:59:59.999Z
2024-03-17T00:00:00.000Z,2024-03-17T23:59:59.999Z,2024-03-17T18:21:00.000Z,2024-03-17T07:27:00.000Z,2781,0.653835049,0.711894446,0.629546983,0.684007728,1984946.59,321666983.0,2024-03-17T23:59:59.999Z
2024-03-16T00:00:00.000Z,2024-03-16T23:59:59.999Z,2024-03-16T11:05:00.000Z,2024-03-16T19:10:00.000Z,2781,0.670705377,0.721763509,0.652252383,0.653835049,1557220.02,307458236.9,2024-03-16T23:59:59.999Z
2024-03-15T00:00:00.000Z,2024-03-15T23:59:59.999Z,2024-03-15T00:17:00.000Z,2024-03-15T09:16:00.000Z,2781,0.712241088,0.713870231,0.630171451,0.670705377,2452302.52,315346374.8,2024-03-15T23:59:59.999Z
2024-03-14T00:00:00.000Z,2024-03-14T23:59:59.999Z,2024-03-14T10:46:00.000Z,2024-03-14T19:44:00.000Z,2781,0.733565088,0.749735351,0.685148411,0.712241088,2218000.42,335163579.3,2024-03-14T23:59:59.999Z
2024-03-13T00:00:00.000Z,2024-03-13T23:59:59.999Z,2024-03-13T05:42:00.000Z,2024-03-13T16:44:00.000Z,2781,0.75578672,0.787384383,0.720272909,0.733565088,3101710.38,345129778.4,2024-03-13T23:59:59.999Z
2024-03-12T00:00:00.000Z,2024-03-12T23:59:59.999Z,2024-03-12T07:02:00.000Z,2024-03-12T17:35:00.000Z,2781,0.778244801,0.780579359,0.732690384,0.75578672,3088656.65,359191722.7,2024-03-12T23:59:59.999Z
2024-03-11T00:00:00.000Z,2024-03-11T23:59:59.999Z,2024-03-11T09:08:00.000Z,2024-03-11T01:02:00.000Z,2781,0.770301874,0.796673772,0.748425315,0.778244801,4826693.61,369819156.5,2024-03-11T23:59:59.999Z
2024-03-10T00:00:00.000Z,2024-03-10T23:59:59.999Z,2024-03-10T11:17:00.000Z,2024-03-10T16:12:00.000Z,2781,0.773386039,0.821276773,0.756079781,0.770273719,4096453.26,365933220.0,2024-03-10T23:59:59.999Z
2024-03-09T00:00:00.000Z,2024-03-09T23:59:59.999Z,2024-03-09T23:45:00.000Z,2024-03-09T02:53:00.000Z,2781,0.72522354,0.784045521,0.705974228,0.77337696,4022765.25,367361185.0,2024-03-09T23:59:59.999Z
2024-03-08T00:00:00.000Z,2024-03-08T23:59:59.999Z,2024-03-08T08:56:00.000Z,2024-03-08T16:18:00.000Z,2781,0.743418796,0.749928511,0.717969259,0.72522354,2288694.26,344425828.6,2024-03-08T23:59:59.999Z
2024-03-07T00:00:00.000Z,2024-03-07T23:59:59.999Z,2024-03-07T00:38:00.000Z,2024-03-07T09:34:00.000Z,2781,0.749007917,0.754498342,0.726103358,0.743476503,1724164.71,352966523.4,2024-03-07T23:59:59.999Z
2024-03-06T00:00:00.000Z,2024-03-06T23:59:59.999Z,2024-03-06T21:14:00.000Z,2024-03-06T01:40:00.000Z,2781,0.702677653,0.75269658,0.690518525,0.749007917,1719692.29,355423202.9,2024-03-06T23:59:59.999Z
2024-03-05T00:00:00.000Z,2024-03-05T23:59:59.999Z,2024-03-05T01:04:00.000Z,2024-03-05T20:53:00.000Z,2781,0.754124346,0.761656574,0.675530355,0.70266787,2237332.03,333365459.3,2024-03-05T23:59:59.999Z
2024-03-04T00:00:00.000Z,2024-03-04T23:59:59.999Z,2024-03-04T13:50:00.000Z,2024-03-04T22:43:00.000Z,2781,0.762009705,0.802660274,0.741198512,0.754154185,2534363.9,357738271.6,2024-03-04T23:59:59.999Z
2024-03-03T00:00:00.000Z,2024-03-03T23:59:59.999Z,2024-03-03T23:45:00.000Z,2024-03-03T15:51:00.000Z,2781,0.704937101,0.764429075,0.691243322,0.762187037,1769989.74,361494518.3,2024-03-03T23:59:59.999Z
2024-03-02T00:00:00.000Z,2024-03-02T23:59:59.999Z,2024-03-02T15:48:00.000Z,2024-03-02T09:47:00.000Z,2781,0.703468052,0.706919344,0.695805542,0.704997574,1061445.72,334259577.7,2024-03-02T23:59:59.999Z
2024-03-01T00:00:00.000Z,2024-03-01T23:59:59.999Z,2024-03-01T21:28:00.000Z,2024-03-01T00:51:00.000Z,2781,0.672141803,0.707104083,0.671973372,0.703459623,1176812.95,333500317.9,2024-03-01T23:59:59.999Z
2024-02-29T00:00:00.000Z,2024-02-29T23:59:59.999Z,2024-02-29T17:08:00.000Z,2024-02-29T00:19:00.000Z,2781,0.642995855,0.687058179,0.641328454,0.672179856,1286295.8,318417252.3,2024-02-29T23:59:59.999Z
2024-02-28T00:00:00.000Z,2024-02-28T23:59:59.999Z,2024-02-28T11:10:00.000Z,2024-02-28T19:13:00.000Z,2781,0.649206681,0.663054382,0.635151,0.643035054,1183721.38,304570144.7,2024-02-28T23:59:59.999Z
